2024-02-22 09:09:09 | INFO | model_worker | Loading the model ['chatglm3-6b'] on worker f169d9fa ...
2024-02-22 12:06:26 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 12:07:11 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 12:07:56 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 12:08:41 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 12:09:26 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 12:10:11 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 12:10:56 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 12:11:41 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 12:12:26 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 12:13:11 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 12:13:56 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 12:14:41 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 12:15:26 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 12:16:11 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 12:16:56 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 12:17:41 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 12:18:27 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 12:19:12 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 12:19:57 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 12:20:42 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 12:21:27 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 12:22:12 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 12:22:57 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 12:23:42 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 12:24:27 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 12:25:12 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 12:25:57 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 12:26:42 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 12:27:27 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 12:28:12 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 12:28:57 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 12:29:42 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 12:30:27 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 12:31:12 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 12:31:57 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 12:32:42 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 12:33:28 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 12:34:13 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 12:34:58 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 12:35:43 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 12:36:28 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 12:37:13 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 12:37:58 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 12:38:43 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 12:39:28 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 12:40:13 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 12:40:58 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 12:41:43 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 12:42:28 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 12:43:13 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 12:43:58 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 12:44:43 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 12:45:28 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 12:46:13 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 12:46:58 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 12:47:43 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 12:48:28 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 12:49:13 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 12:49:58 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 12:50:43 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 12:51:29 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 12:52:14 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 12:52:59 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 12:53:44 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 12:54:29 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 12:55:14 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 12:55:59 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 12:56:44 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 12:57:29 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 12:58:14 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 12:58:59 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 12:59:44 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:00:29 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:01:14 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:01:59 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:02:44 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:03:29 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:04:14 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:04:59 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:05:44 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:06:29 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:07:14 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:07:59 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:08:44 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:09:29 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:10:14 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:11:00 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:11:45 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:12:30 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:13:15 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:14:00 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:14:45 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:15:30 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:16:15 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:17:00 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:17:45 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:18:30 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:19:15 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:20:00 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:20:45 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:21:30 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:22:15 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:23:00 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:23:45 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:24:30 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:25:15 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:26:00 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:26:45 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:27:30 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:28:16 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:29:01 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:29:46 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:30:31 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:31:16 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:32:01 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:32:46 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:33:31 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:34:16 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:35:01 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:35:46 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:36:31 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:37:16 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:38:01 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:38:46 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:39:31 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:40:16 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:41:01 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:41:46 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:42:32 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:43:17 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:44:02 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:44:47 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:45:32 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:46:17 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:47:02 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:47:47 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:48:32 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:49:17 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:50:02 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:50:47 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:51:32 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:52:17 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:53:02 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:53:47 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:54:32 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:55:17 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:56:02 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:56:47 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:57:32 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:58:18 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:59:03 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 13:59:48 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 14:00:33 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 14:01:18 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 14:02:03 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 14:02:48 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 14:03:33 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
2024-02-22 14:04:18 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 33. worker_id: f169d9fa. 
